StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,Pol_ID,time_First Click,time_Last Click,time_Page Submit,time_Click Count,oe_1,time_First Click,time_Last Click,time_Page Submit,time_Click Count,oe_2,time_First Click,time_Last Click,time_Page Submit,time_Click Count,oe_3,time_First Click,time_Last Click,time_Page Submit,time_Click Count,oe_4,time_First Click,time_Last Click,time_Page Submit,time_Click Count,oe_5,opin_1,opin_2,opin_3,opin_4,opin_5,opin_6,opin_7,opin_8 ,opin_9,demo_1 ,demo_1 _8_TEXT,demo_2 ,demo_2 _5_TEXT,demo_3 ,demo_4 ,demo_5,demo_5_6_TEXT,demo_8 ,demo_8 _5_TEXT,demo_9 ,demo_10,demo_11 ,USBorn,USBorn_2_TEXT,hon_1,hon_comments ,PROLIFIC_PID
10/10/2023 10:52,10/10/2023 11:24,0,100,1884,1,10/10/2023 11:24,R_3k7CypiMND9pmKE,59b17318844a8e0001525b42,1.344,400.208,448.465,8,Heritage of European values from Greek civilization and the influence of Christianity.,1.078,7.309,106.715,6,"They've developed, adopted, or utilized industries and invested in them. They've maintained control over many resources that other other do not have control of.",1.541,62.189,78.644,5,If materials could not be sourced in the Western nations then they were sourced abroad and shipped to where they were needed.,0.993,3.385,85.241,2,The burning of fossil fuels. Also the loss of forests and jungles.,1.349,295.341,347.801,14,"More natural disasters, loss of certain plant life and animals, a gain of invasive plant life and animals, rising costs of food, and insurance for natural disasters, unlivable conditions on coast lines or inward expansion of population and building away from coast lines, (more expensive real estate in those areas as well), loss of adequate buildings due to natural disasters because of building standards in old design practices. more heat related health issues, more injuries due to tornadoes, hurricanes, floods, etc.",7,7,8,2,2,2,5,4,4,6,,1,,7,4,4,,2,,2,,,1,,2,My answers were guesses.,59b17318844a8e0001525b42
10/10/2023 11:23,10/10/2023 11:27,0,100,237,1,10/10/2023 11:27,R_3I66wAfh9NBJ93Z,5c1a4d7d1aea120001fdd685,4.814,4.814,38.677,1,WW2.  Seeing what was happening in the Soviet Union and other places. ,3.451,3.451,22.164,1,Capitalism.  More freedom,9.293,9.293,22.482,1,A part involved slaves,2.069,2.069,22.906,1,nature and natural events. ,2.349,19.012,28.998,2,I don't think we can know for sure.,4,7,2,2,2,2,2,2,3,6,,1,,5,4,5,,2,,1,,,1,,2,,5c1a4d7d1aea120001fdd685
10/10/2023 11:16,10/10/2023 11:29,0,100,769,1,10/10/2023 11:29,R_2qh1dZyVSoxZ54A,651d7d5936110a3a7dbf8f0c,17.635,17.635,134.581,1,"Industrialization, freedom of businesses to develop new products, strong work ethics, less government interference and regulations.",32.718,221.956,222.504,8,"Government corruption, oppression, natural disasters, exploitation by other countries for resources, the geography of these countries. Lack of investments by developed countries to these regions for industrial growth, education and sponsorship.",10.611,10.611,58.44,1,"From ""Third World"" countries. Especially The African nations. ",8.269,8.269,65.15,1,"Natural changes that happen periodically to the planet. For example, we had an Ice Age some 50,000 years ago.",7.574,131.946,132.428,2,Adjustments by humans to their surroundings. Nature cannot be controlled. It created a political talking point for liberal progressives who want to push their agenda and control the masses.,2,4,2,2,2,2,2,2,5,6,,2,,7,2,4,,2,,1,,,1,,2,,651d7d5936110a3a7dbf8f0c
10/10/2023 11:21,10/10/2023 11:30,0,100,539,1,10/10/2023 11:30,R_2tyiJpzgNjnkOkN,5bc5552a23ecbb00012d6cb5,30.563,70.137,70.446,2,"Education of citizens, work ethic and availability of work",4.182,4.182,83.941,1,"Empowering citizens to make better lives for themselves and their families, modernization and a democratic type of government",59.86,59.86,102.525,1,Some were grown in their countries and others sourced from countries with lower prices due to lower labor costs,9.487,85.819,89.814,3,"Natural changes in weather patterns and some due to man-made causes such as pollution, over population and deforestation ",9.575,41.908,42.589,2,"Mrlting ice caps, rising ocean levels. droughts and wild fires",3,4,2,2,2,2,2,2,5,6,,1,,3,3,3,,2,,1,,,1,,2,,5bc5552a23ecbb00012d6cb5
10/10/2023 11:26,10/10/2023 11:35,0,100,573,1,10/10/2023 11:35,R_AsMeogidXLmwKxb,5fe3f78843c57817126e10b2,6.798,6.798,128.12,1,They have access to great healthcare. They are known for their environment beauty ,3.227,3.227,80.06,1,"High education rates, good healthcare, affordable living, jobs available",4.735,21.047,123.583,2,I think things were handcrafted ,3.432,108.398,108.75,2,Cutting down forests and human activity ,1.43,1.43,41.875,1,"Storms, drought, harming animals ",7,7,7,7,7,7,7,7,3,6,,1,,3,2,4,,2,,1,,,1,,2,,5fe3f78843c57817126e10b2
10/10/2023 11:33,10/10/2023 11:39,0,100,345,1,10/10/2023 11:39,R_5BGoZBi13jUjwC5,58f1017ac325470001795b01,1.901,1.901,53.676,1,"The ability to trade, having a way of distributing goods, the economy, development of science and technology",7.038,7.038,45.586,1,They are more developed. The area is better than the other countries. Technology and science are more advanced as well as healthcare. The climate is better.,33.783,33.783,74.869,1,They traded with other countries and formed alliances. They were able to make deals with places in exchange for other goods. ,1.874,1.874,31.012,1,It is natural. The Earth's temperature naturally rises which is why we have hotter summers some years and milder winters other years. It changes over time.,9.594,9.594,53.95,1,"Wildlife is not able to survive due to the heat and droughts. It will be harder for farmers, to have food grow and being able to grow certain things in warmer climates.",2,4,3,4,3,3,2,5,4,6,,1,,7,4,4,,2,,2,,,1,,2,,58f1017ac325470001795b01
10/10/2023 11:28,10/10/2023 11:40,0,100,723,1,10/10/2023 11:40,R_VLjMHQxV1w9A6C5,6171c72f2f0f4024c5aa93b6,46.765,46.765,99.104,1,strong Godly leaders,20.134,55.67,91.594,2,ownership and control of waterways and territories,19.428,19.428,55.87,1,slave and poor workers,16.851,16.851,71.39,1,natural evolution in our solar system,5.557,5.557,93.998,1,"ice melting, rising sea levels, water problems",7,7,7,6,6,6,5,6,3,6,,1,,5,2,4,,2,,2,,,1,,2,,6171c72f2f0f4024c5aa93b6
10/10/2023 11:20,10/10/2023 11:42,0,100,1303,1,10/10/2023 11:42,R_1rp6JZHWo9FuycK,63730b9f9193c199d5e57cde,15.5,15.5,102.9,1,i think because the leaders cared aout the people and also technology has brought us really far. Hard work and counting on one another has helped to.,6.194,6.194,94.184,1,we have better economy a higher standerd of living than other countries. More companies better pay.,2.603,2.603,293.1,1,they made tires and clothes from cotton and made trades to other countries. some was done with hands some was done with machines the more and the faster to make things made it more effecient.,6.583,6.583,351.5,1,"the burning of fossil fuels and cutting down trees has caused alot of tempature problems. Spilling oil in the ocean, littlering plastics, bomb experiments, has caused some, and the earth needing to breath is changing expanding and contracting has contributed some. ",2.532,2.532,155.666,1,The temperatures will get hotter and colder the winters will be longer and the summers will be longer. I think there might be holes in our ozone and continue to grow or get bigger we have to do better and take care of our planet.,6,7,6,6,5,6,4,5,5,6,,2,,6,3,4,,2,,2,,,1,,2,thanks for the survey i answerd the questions the best i could and i did not look anything up.,63730b9f9193c199d5e57cde
10/10/2023 11:36,10/10/2023 11:42,0,100,336,1,10/10/2023 11:42,R_3hltlBeMg22L45C,641cc66ba3e5b3a4231e6e0b,2.396,38.633,39.361,2,"The sense of community, working together, wanting to learn about new things, good climate for agriculture, which led to better conditions, which led to further interventions, and enlightened thinking.",1.995,39.106,40.143,2,"Many of these countries that you're talking about that don't have much wealth, do not have free societies in which people can become self-reliant and productive in trying out new things. In many cases they have a dictator that takes most of the money for him and his cronies.",2.043,42.185,42.989,4,Generally by reaching out and becoming imperialistic when they go to different areas to find raw resources.,6.766,40.302,53.459,3,"Individuals who pay attention to history will tell you that over the history of the Earth, it has that periods where the temperature rises, and when the temperature falls. Long before they were humans on the Earth, there was a global warming, and global cooling.",1.516,16.219,62.892,2,"Everything will get a little bit warmer, until it changes and starts to get cooler.",2,6,2,3,2,2,2,2,5,6,,2,,8,5,4,,2,,1,,,1,,2,,641cc66ba3e5b3a4231e6e0b
10/10/2023 11:29,10/10/2023 11:42,0,100,793,1,10/10/2023 11:42,R_w5Z7aOk9E0GiB9L,5d82dce291fa480016305897,169.629,326.461,327.012,17,Education and technology were some of the biggest factors that allowed them to develop one of the highest standards of living.,0.749,63.666,64.425,3,Some countries are much wealthier because of their technological advancements and the people are more loyal to their country,169.757,202.353,203.064,4,They sourced raw material by trading with other countries.,1.065,5.2,28.061,2,Global warming (2),14.041,20.979,21.532,2,It kills the farmers crops,6,8,7,6,4,7,4,6,4,6,,1,,5,4,4,,2,,2,,,1,,2,,5d82dce291fa480016305897
10/10/2023 11:37,10/10/2023 11:43,0,100,379,1,10/10/2023 11:43,R_DACRySJGl7ruJzP,5f47fbe03c255115b01b09cf,0.793,64.275,70.856,2,The amount of freedom that western nations have allows them to expand seemingly infinitely. If there is a will there will be a way.,0.606,57.641,58.444,2,"The higher standard of living in these countries also includes a higher cost of living, and thus, much more wealth in the country.",1.7,79.053,82.001,2,The resources would have to either be hand-picked or traded in from other countries.,1.205,23.782,33.393,2,natural heat cycles that the Earth will go through.,1.03,29.543,30.2,2,Not many consequences. It just gets a bit hotter sometimes.,2,3,2,2,4,3,2,2,5,6,,2,,3,2,4,,2,,1,,,1,,2,,5f47fbe03c255115b01b09cf
10/10/2023 11:40,10/10/2023 11:44,0,100,286,1,10/10/2023 11:44,R_3qxoyU4CdtZWTad,59ca6d5b46f72100019069c0,2.054,2.054,65.691,1,The availability of raw materials and access to ever-increasingly prosperous consumer markets as well as globalization of manufacturing. The globalization led to lower manufacturing costs and more affordable goods. ,1.038,1.038,34.103,1,"Access to raw materials, capital and a skilled, educated labour force. ",9.48,9.48,44.623,1,"Rubber and cotton were obtained from colonies and other third-world countries, sometimes by using slave labour. ",0.861,0.861,25.058,1,Greenhouse gas emissions and naural factors. ,1.2,1.2,39.831,1,"Sel level rise, difficulty growing crops, stress on various animal species, more severe weather events, droughts, etc. ",6,7,7,6,7,7,5,6,2,6,,2,,8,5,5,,2,,1,,,1,,2,,59ca6d5b46f72100019069c0
10/10/2023 11:42,10/10/2023 11:49,0,100,425,1,10/10/2023 11:49,R_5jaQwxdeGzqiQ6d,64515a85c1df765ce5da6210,7.423,124.84,125.691,7,Natural resources were abundant thus making the countries wealthy. With wealth comes business and trade. This led to the growth of major metropolitan centers and many jobs for the people.,3.446,3.446,22.971,1,Natural Resources and a free market society.,11.813,43.586,71.955,4,They conquered many places in the world that had these resources and shipped them back. The motto was the sun never sets on the British empire. ,2.602,64.352,66.41,2,"Natural causes as the world has been through this cycle countless times, yet humans point to rising temps as human involvement but they have very little amount of data sets.",1.661,19.536,21.228,3,"Rising water, storms",3,7,4,2,2,2,2,2,5,6,,2,,7,4,5,,2,,1,,,1,,2,,64515a85c1df765ce5da6210
10/10/2023 11:45,10/10/2023 11:49,0,100,251,1,10/10/2023 11:49,R_2Pb3AjNRH8R8rye,59db7128e776fd00015ec895,3.041,3.041,22.102,1,Their cultural background and beliefs. ,1.279,1.279,34.423,1,"Because they have better access to technology, water, food, and so on. They are more skilled at things that make them more income.",1.539,27.487,36.182,5,They used manual laborers and slaves.,1.75,1.75,22.006,1,"Pollution, waste, and humans cutting down trees and such for their own benefit.",2.511,19.894,21.234,2,We will eventually make it so that Earth in unlivable and will die off like the dinosaurs.,7,8,7,6,7,6,3,7,4,6,,1,,3,4,4,,2,,1,,,1,,2,,59db7128e776fd00015ec895
10/10/2023 11:38,10/10/2023 11:51,0,100,747,1,10/10/2023 11:51,R_1CEnPlCt5Xx9OMj,609a88c011993058c914a32a,18.482,139.885,156.317,7,I think a big factor for the U.S at least is that that they are a democracy,3.939,77.419,83.874,3,I am not 100 percent sure but I think that they have more to offer and sell so they make more money.,1.439,2.194,53.622,2,I am not sure of the answer to this question.,13.112,13.112,73.11,1,The causes of rising temperatures on earth is from pollution.,1.814,1.814,78.7,1,The rising temperatures could disrupt wildlife and food sources. It could also cause changes in the weather.,6,7,7,5,4,5,5,4,3,6,,1,,3,2,4,,2,,2,,,1,,2,This was an interesting survey.,609a88c011993058c914a32a
10/10/2023 11:47,10/10/2023 11:51,0,100,257,1,10/10/2023 11:51,R_2sDJAjPobYd24Pn,615567110b3d6e418c6add32,0.926,0.926,21.664,1,Capitalism and freedom,1.135,1.135,55.124,1,"Capitalism and freedom. A culture focused on progress, hardwork and delayed gratification. Also a higher iq population",1.045,1.045,27.011,1,"Slave labor, farming and trade",1.284,9.776,30.527,2,Climate change (3),1.013,1.013,34.396,1,Differences in weather and ecosystems,3,3,2,2,3,3,3,3,5,"5,6",,2,,3,3,4,,2,,2,,,1,,2,,615567110b3d6e418c6add32
10/10/2023 11:46,10/10/2023 11:52,0,100,364,1,10/10/2023 11:52,R_1IDUgUkWhTNAoFl,5bec5b873ffbad0001e8b968,5.331,20.762,60.796,3,The advent of factories and wars.  Both are money makers and strong indicators of a healthy economy.,6.627,6.627,36.17,1,The poorer countries are usually riddled with corrupt politicians who are raiding the coffers.,8.397,8.397,27.356,1,They were able to create a supply chain domestically.,3.748,23.176,25.024,2,It is a process that the earth has been going through for millennium.,2.264,28.964,33.849,4,"In the past, people migrated to better temperatures and sources of water.",3,7,8,3,3,2,5,4,5,6,,1,,5,4,4,,2,,2,,,1,,2,,5bec5b873ffbad0001e8b968
